City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,yasnyy,51.0333,59.8742,271.49,70,100,1.96,RU,1701641520
362,paracatu,-17.2222,-46.8747,294.59,89,53,1.62,BR,1701641520
363,coquimbo,-29.9533,-71.3436,292.0,63,0,5.66,CL,1701640845
364,big spring,32.2504,-101.4787,293.4,21,0,9.26,US,1701641520
365,port macquarie,-31.4333,152.9167,296.98,73,19,4.15,AU,1701641371
366,tadine,-21.55,167.8833,298.08,66,95,3.31,NC,1701641521
367,bandon,51.7469,-8.7425,276.92,91,100,7.28,IE,1701641107
368,praia da vitoria,38.7333,-27.0667,287.29,72,20,4.36,PT,1701641105
369,el calafate,-50.3408,-72.2768,284.12,66,100,5.72,AR,1701641521
370,smara,26.7384,-11.6719,290.73,47,2,3.94,EH,1701641521
371,george town,5.4112,100.3354,299.83,89,20,3.09,MY,1701641235
372,kathmandu,27.7167,85.3167,283.27,81,20,0.0,NP,1701641485
373,tanumah,27.1,44.1333,290.54,45,98,3.35,SA,1701641522
374,bellampalli,19.0558,79.493,295.17,67,86,2.45,IN,1701641522
375,thongwa,16.7619,96.5278,299.24,80,87,1.48,MM,1701641522
376,mondlo,-27.983,30.7177,291.94,58,64,2.09,ZA,1701641523
377,talnakh,69.4865,88.3972,237.06,90,15,0.66,RU,1701641079
378,aasiaat,68.7098,-52.8699,262.24,86,100,1.37,GL,1701641096
379,raduzhny,62.0961,77.475,244.91,93,62,5.47,RU,1701641523
380,jiamusi,46.8333,130.35,266.28,78,100,7.14,CN,1701641524
381,paka,4.6374,103.4368,297.9,90,98,0.88,MY,1701641524
382,larkird,35.4894,66.6641,278.9,64,0,1.4,AF,1701641524
383,saskatoon,52.1168,-106.6345,268.14,100,1,2.68,CA,1701641524
384,kupang,-10.1667,123.5833,298.47,94,20,0.51,ID,1701641525
385,hanzhong,33.0728,107.0303,279.44,84,69,0.28,CN,1701641525
386,vorkuta,67.5,64.0,246.35,98,89,1.63,RU,1701641153
387,sinabang,2.4803,96.3801,298.8,81,100,1.41,ID,1701641139
388,half moon bay,37.4636,-122.4286,291.92,78,20,3.09,US,1701641525
389,kyakhta,50.3508,106.4494,255.77,97,48,1.59,RU,1701641525
390,dudinka,69.4058,86.1778,240.56,93,20,4.06,RU,1701641526
391,salaverry,-8.2333,-78.9667,293.36,89,95,3.54,PE,1701641370
392,twante,16.7167,95.9333,299.22,82,75,1.8,MM,1701641526
393,ekibastuz,51.6667,75.3667,265.58,72,100,11.8,KZ,1701641527
394,alice springs,-23.7,133.8833,296.9,60,0,0.0,AU,1701641527
395,enshi,30.3,109.4833,281.49,96,95,0.2,CN,1701641527
396,sao jose da coroa grande,-8.8978,-35.1478,299.51,86,79,5.01,BR,1701641528
397,zhirnovsk,50.9845,44.7735,278.96,97,100,5.67,RU,1701641528
398,ajaccio,42.0,8.9167,278.18,87,20,3.6,FR,1701641528
399,bejar,40.3864,-5.7634,279.03,92,100,3.08,ES,1701641528
400,norilsk,69.3535,88.2027,239.25,88,13,0.91,RU,1701641528
401,at taj,24.2049,23.2857,289.0,18,35,1.51,LY,1701641529
402,east end,34.5507,-92.341,290.71,62,1,3.12,US,1701641529
403,kone,-21.0595,164.8658,302.99,54,66,1.39,NC,1701641160
404,lorengau,-2.0226,147.2712,300.98,79,96,1.36,PG,1701641096
405,new norfolk,-42.7826,147.0587,290.88,65,100,1.61,AU,1701641109
406,severo-yeniseyskiy,60.3725,93.0408,261.25,97,100,1.34,RU,1701641095
407,dhidhdhoo,6.8833,73.1,301.57,76,80,4.27,MV,1701641086
408,rexburg,43.826,-111.7897,274.14,86,100,2.06,US,1701641530
409,enewetak,11.3474,162.3373,301.09,73,98,9.58,MH,1701641093
410,kiunga,-6.1219,141.2906,297.11,99,100,1.05,PG,1701641153
411,lagos,6.5833,3.75,301.33,92,5,1.5,NG,1701640825
412,ataq,14.5377,46.8319,289.68,34,13,1.22,YE,1701641531
413,hailey,43.5196,-114.3153,275.26,81,100,1.34,US,1701641531
414,shingu,33.7333,135.9833,277.71,77,0,2.68,JP,1701641087
415,richards bay,-28.783,32.0377,294.94,79,31,3.03,ZA,1701641148
416,badger,64.8,-147.5333,253.91,70,75,0.0,US,1701641091
417,kerikeri,-35.2268,173.9474,295.32,95,100,0.45,NZ,1701641127
418,arraial do cabo,-22.9661,-42.0278,299.07,83,20,6.17,BR,1701641293
419,tra mhor,52.1624,-7.1524,278.76,93,100,3.58,IE,1701641532
420,chela,34.069,104.4619,272.42,66,95,0.98,CN,1701641532
421,birjand,32.8663,59.2211,281.41,31,0,0.85,IR,1701641532
422,salinas,36.6777,-121.6555,292.03,67,0,4.63,US,1701641279
423,mersing,2.4312,103.8405,298.1,88,100,0.51,MY,1701641533
424,kosikha,53.3617,84.5822,272.32,93,99,10.05,RU,1701641533
425,dul'durga,50.6761,113.5931,257.58,96,21,1.68,RU,1701641533
426,bozdogan,37.6713,28.314,285.49,88,100,2.03,TR,1701641534
427,khovd,48.0056,91.6419,266.82,68,80,1.66,MN,1701641077
428,polyarnyy,69.1989,33.4478,268.74,96,100,1.34,RU,1701641086
429,laguna,38.421,-121.4238,292.14,64,0,2.57,US,1701641534
430,puerto baquerizo moreno,-0.9,-89.6,300.7,69,40,7.2,EC,1701640978
431,acarau,-2.8856,-40.12,300.49,75,32,6.47,BR,1701641121
432,hasaki,35.7333,140.8333,277.37,56,1,6.01,JP,1701641136
433,tepalcatepec,19.1833,-102.85,303.44,42,97,0.31,MX,1701641535
434,lokbatan,40.3237,49.728,288.14,75,0,5.66,AZ,1701641535
435,bilajer,40.5681,50.0378,288.05,94,75,7.2,AZ,1701641535
436,marica,-22.9194,-42.8186,301.12,90,40,3.39,BR,1701641340
437,penzance,50.1186,-5.5371,282.53,85,100,11.7,GB,1701641536
438,dalmatovo,56.26,62.9362,253.28,100,29,1.99,RU,1701641536
439,san martino in rio,44.732,10.7821,277.55,75,58,1.89,IT,1701641536
440,ardakan,32.31,54.0175,285.0,31,0,0.15,IR,1701641537
441,bourg-saint-maurice,45.6172,6.769,268.52,66,55,3.89,FR,1701641537
442,tevriz,57.509,72.4042,252.78,84,32,3.93,RU,1701641537
443,wesley,15.5667,-61.3167,299.8,74,17,6.02,DM,1701641537
444,kasumkent,41.6773,48.146,285.85,43,19,2.07,RU,1701641538
445,courtenay,49.6866,-124.9936,283.68,76,84,1.45,CA,1701641538
446,luanshya,-13.1367,28.4166,293.36,91,39,0.83,ZM,1701641538
447,santiago de cao,-7.9589,-79.2392,294.22,78,95,6.69,PE,1701641539
448,kahramanmaras,38.0,37.0,279.34,73,100,2.74,TR,1701641539
449,kapenguria,1.2511,35.0895,287.77,79,11,0.95,KE,1701641539
450,chenzhou,25.8,113.0333,281.26,97,100,1.14,CN,1701641540
451,taro,-8.3862,115.28,293.15,96,90,0.44,ID,1701641540
452,naze,28.3667,129.4833,285.66,55,100,4.46,JP,1701641081
453,recani,31.2846,-4.2688,286.71,43,0,2.86,MA,1701641541
454,mata-utu,-13.2816,-176.1745,301.76,76,32,6.66,WF,1701641541
455,saudarkrokur,65.7461,-19.6394,268.81,78,93,2.71,IS,1701641112
456,heihe,50.2441,127.4902,263.47,90,100,2.68,CN,1701641541
457,palu,-0.8917,119.8707,297.0,95,82,1.18,ID,1701641144
458,katsuren-haebaru,26.3369,127.8719,292.36,93,100,4.63,JP,1701641160
459,mamou,10.5,-12.0,296.41,31,100,0.11,GN,1701641542
460,arno,60.1167,18.6333,270.25,87,100,5.22,SE,1701641155
461,kasese,0.1833,30.0833,293.16,83,79,1.15,UG,1701641542
462,palmer,42.1584,-72.3287,279.9,84,100,5.14,US,1701641147
463,dano,11.15,-3.0667,301.76,15,88,2.63,BF,1701641543
464,tucuma,-0.1833,-50.05,300.36,78,89,3.99,BR,1701641543
465,papao,-17.75,-149.55,303.97,81,100,11.08,PF,1701641151
466,santa ana,33.7456,-117.8678,296.41,48,20,3.09,US,1701641543
467,al 'aziziyah,32.9058,45.0616,289.17,38,0,4.13,IQ,1701641543
468,vydrino,51.485,104.8461,270.51,63,99,2.79,RU,1701641544
469,banda aceh,5.5577,95.3222,298.63,85,100,1.74,ID,1701641400
470,katsuura,35.1333,140.3,282.26,55,0,4.32,JP,1701641544
471,georgiyevka,43.0369,74.7114,279.17,75,100,3.0,KZ,1701641545
472,ballycastle,55.2044,-6.243,276.78,79,97,5.3,GB,1701641545
473,ojinaga,29.5667,-104.4167,294.58,27,0,0.0,MX,1701641545
474,valera,9.3178,-70.6036,298.69,77,63,0.25,VE,1701641546
475,majene,-3.5403,118.9707,297.77,91,85,1.21,ID,1701641247
476,cuamba,-14.8031,36.5372,295.4,55,6,1.15,MZ,1701641546
477,waingapu,-9.6567,120.2641,299.92,83,100,1.54,ID,1701641547
478,maibong,25.3,93.1667,289.25,90,100,0.35,IN,1701641547
479,el granada,37.5027,-122.4694,291.8,78,20,3.09,US,1701641496
480,aldinga beach,-35.2793,138.4604,303.81,41,7,2.94,AU,1701641547
481,pangai,-19.8,-174.35,299.74,74,34,6.44,TO,1701641548
482,talalayivka,50.9578,31.9209,268.04,90,100,5.09,UA,1701641548
483,san luis del palmar,-27.5079,-58.5545,297.02,95,100,5.12,AR,1701641548
484,siwa oasis,29.2041,25.5195,289.45,69,0,2.96,EG,1701641549
485,yellapur,14.9667,74.7167,293.3,87,100,1.34,IN,1701641549
486,caluula,11.9661,50.7569,299.12,62,90,5.65,SO,1701641127
487,ballina,-28.8667,153.5667,298.03,82,38,3.91,AU,1701641549
488,fort st. john,56.2499,-120.8529,268.09,93,100,4.63,CA,1701641549
489,nizhniy odes,63.6445,54.856,259.83,96,100,2.23,RU,1701641550
490,tiruttangal,9.4833,77.8333,298.4,88,100,1.44,IN,1701641550
491,san julian,21.0167,-102.1667,290.06,55,100,4.55,MX,1701641550
492,meads,38.4126,-82.7091,287.4,62,0,7.15,US,1701641551
493,haiku-pauwela,20.9219,-156.3051,300.16,71,40,8.75,US,1701641148
494,cuatro cienegas de carranza,26.9833,-102.0833,295.42,21,67,1.9,MX,1701641551
495,antsohihy,-14.8796,47.9875,297.41,87,55,1.36,MG,1701641551
496,nadym,65.5333,72.5167,246.25,100,94,4.05,RU,1701641099
497,jesus de otoro,14.4833,-87.9833,301.96,65,43,2.04,HN,1701641551
498,tsiombe,-25.3,45.4833,294.78,67,0,7.22,MG,1701641161
499,kalevala,65.2,31.1667,264.31,94,98,4.02,RU,1701641552
500,dos de mayo,-27.0228,-54.6867,294.64,99,100,1.53,AR,1701641552
501,bhander,25.7333,78.75,291.56,83,98,4.15,IN,1701641553
502,winsted,41.9212,-73.0601,278.78,97,100,2.68,US,1701641553
503,abu al matamir,30.9102,30.1744,291.42,92,100,2.17,EG,1701641553
504,dedza,-14.3779,34.3332,289.47,53,0,0.65,MW,1701641553
505,sierra grande,-41.606,-65.3557,287.24,34,1,7.94,AR,1701641554
506,boende,-0.2167,20.8667,294.95,97,100,0.77,CD,1701641554
507,remire-montjoly,4.9167,-52.2667,301.17,83,0,2.57,GF,1701641119
508,gadani,25.1185,66.7299,290.27,53,0,1.66,PK,1701641554
509,hovd,48.0056,91.6419,268.67,65,96,3.9,MN,1701641554
510,port hueneme,34.1478,-119.1951,297.24,50,75,2.57,US,1701641554
511,cosolapa,18.5833,-96.65,297.56,85,50,1.99,MX,1701641555
512,pontianak,-0.0333,109.3333,297.14,100,100,1.03,ID,1701641555
513,sitia,35.2,26.0986,289.25,74,1,5.1,GR,1701641550
514,minas de marcona,-15.2119,-75.1103,297.0,43,44,3.27,PE,1701641120
515,kongolo,-5.3833,27.0,293.88,99,100,1.05,CD,1701641132
516,lepsy,46.235,78.9456,280.01,85,100,10.8,KZ,1701641556
517,markaz-e woluswali-ye achin,34.1258,70.7078,285.06,30,26,2.28,AF,1701641556
518,bluefield,37.2698,-81.2223,286.66,55,100,7.72,US,1701641556
519,uliastay,47.7417,96.8444,263.53,73,78,2.97,MN,1701641557
520,shaowu,27.3409,117.4831,284.39,99,100,0.51,CN,1701641557
521,hecun,36.5333,114.1111,278.08,26,21,3.39,CN,1701641557
522,moranbah,-22.0016,148.0466,301.17,59,68,1.88,AU,1701641557
523,nueva guinea,11.6876,-84.4562,300.02,78,22,5.06,NI,1701641558
524,nakonde,-9.3421,32.745,289.49,95,100,0.18,ZM,1701641558
525,bubaque,11.2833,-15.8333,301.04,71,82,6.51,GW,1701641558
526,conduaga,8.862,117.4893,298.68,81,77,0.9,PH,1701641558
527,mugia,43.1041,-9.2179,287.54,83,39,11.43,ES,1701641095
528,korla,41.7597,86.1469,271.98,51,0,2.3,CN,1701641128
529,tutong,4.8,114.65,298.2,92,95,1.42,BN,1701641559
530,cuencame de ceniceros,24.8711,-103.6964,291.86,29,63,1.66,MX,1701641560
531,backa palanka,45.2508,19.3919,270.34,72,0,2.32,RS,1701641560
532,alofi,-19.0595,-169.9187,299.4,76,11,6.03,NU,1701641560
533,romblon,12.5751,122.2708,300.2,80,100,6.6,PH,1701641560
534,manicore,-5.8092,-61.3003,299.03,81,98,0.96,BR,1701641337
535,yermentau,51.6214,73.1069,263.63,81,100,9.23,KZ,1701641561
536,bunkeflostrand,55.5333,12.95,273.1,79,90,1.09,SE,1701641561
537,suva,-18.1416,178.4415,302.86,66,40,3.6,FJ,1701641561
538,zyrya,40.3661,50.2917,288.2,89,0,6.83,AZ,1701641561
539,ghanzi,-21.5667,21.7833,301.63,13,54,4.67,BW,1701641561
540,bantogon,6.5333,124.0333,298.95,78,35,1.46,PH,1701641562
541,bonne terre,37.9231,-90.5554,284.92,56,70,2.1,US,1701641562
542,key west,24.5557,-81.7826,302.15,78,20,2.06,US,1701641562
543,malango,-2.9627,119.9001,292.13,96,92,1.14,ID,1701641106
544,upata,8.0086,-62.3989,301.03,61,87,3.07,VE,1701641562
545,sabha,27.0377,14.4283,289.86,18,23,3.71,LY,1701641562
546,newport,51.5877,-2.9984,282.29,93,100,4.99,GB,1701641114
547,kangding,30.0513,101.9603,276.67,71,31,2.38,CN,1701641563
548,cianorte,-23.6633,-52.605,296.3,91,72,1.2,BR,1701641563
549,sena madureira,-9.0656,-68.6569,302.16,68,82,1.01,BR,1701641563
550,attapeu,14.8,106.8333,294.8,91,100,0.84,LA,1701641564
551,mana,5.6592,-53.7767,299.51,87,100,4.4,GF,1701641564
552,saarijarvi,62.7049,25.254,261.24,99,99,0.86,FI,1701641564
553,nouadhibou,20.931,-17.0347,292.14,94,20,4.63,MR,1701641106
554,sujiatun,41.6592,123.3392,276.25,56,0,5.0,CN,1701641564
555,yasuj,30.6682,51.588,281.22,35,1,0.83,IR,1701641565
556,la sarre,48.8002,-79.1996,264.68,89,94,3.93,CA,1701641565
557,purnia,25.7833,87.4667,292.38,53,48,2.61,IN,1701641565
558,chupaca,-12.0667,-75.2833,287.43,74,98,2.63,PE,1701641565
559,saint croix,17.7397,-64.7388,299.4,83,20,2.06,VI,1701641565
560,ed damer,17.5928,33.9592,298.88,43,2,4.8,SD,1701641566
561,vilyuysk,63.7553,121.6247,224.89,100,78,0.6,RU,1701641138
562,antsiranana,-12.2787,49.2917,298.6,80,18,6.78,MG,1701641105
563,salto del guaira,-24.0625,-54.3069,298.42,86,69,1.24,PY,1701641566
